Time,Output Speed,Input Torque,Input Speed,Weight on bit
32.555,158.709647,1.16161,143.741017,364.721262
32.556,156.755575,1.182087,143.165567,365.929411
32.557,154.772073,1.201665,142.748436,367.185118
32.558,152.76914,1.220408,142.50921,368.486577
32.559,150.741826,1.238468,142.407973,369.832832
32.56,148.685694,1.256065,141.379183,371.237935
32.561,146.610965,1.273405,140.245088,372.701643
32.562,144.512888,1.290844,140.385355,374.234494
32.563,142.387206,1.308505,140.002004,375.832783
32.564,140.2443,1.326617,139.505939,377.507703
32.565,138.079561,1.345412,140.109023,379.27182
32.566,135.874685,1.36492,139.991284,381.118237
32.567,133.641415,1.385134,138.595928,383.050581
32.568,131.390605,1.406125,137.049665,385.053422
32.569,129.103912,1.428057,135.858323,387.125825
32.57,126.793026,1.451009,135.134941,389.253576
32.571,124.468736,1.475147,134.799918,391.429511
32.572,122.126796,1.500529,134.715606,393.6309
32.573,119.777556,1.527127,134.757538,395.840261
32.574,117.416343,1.554915,134.840269,398.056671
32.575,115.038927,1.58373,133.90569,400.273632
32.576,112.641499,1.613368,131.791504,402.495185
32.577,110.220649,1.643528,129.760826,404.712733
32.578,107.801688,1.673945,128.312541,406.930623
32.579,105.393595,1.704273,127.495446,409.142934
32.58,102.976205,1.734192,127.159376,411.352495
32.581,100.545273,1.763369,127.112554,413.578613
32.582,98.111137,1.791406,126.185937,415.804319
32.583,95.683266,1.818091,124.134332,418.02903
32.584,93.270303,1.843217,122.171896,420.249512
32.585,90.880097,1.866659,120.775776,422.467953
32.586,88.519747,1.888356,119.990135,424.693597
32.587,86.181462,1.908231,119.668483,426.930183
32.588,83.858032,1.926399,119.625154,429.186965
32.589,81.571144,1.942956,119.70841,431.463586
32.59,79.326332,1.958074,119.821455,433.764163
32.591,77.100161,1.972078,119.916295,436.108654
32.592,74.899458,1.985301,118.966202,438.503284
32.593,72.744545,1.998111,115.817455,440.946929
32.594,70.6255,2.010989,112.610699,443.442784
32.595,68.53311,2.024357,112.268905,445.986159
32.596,66.473017,2.038635,113.201995,448.560792
32.597,64.450258,2.054418,113.397763,451.165508
32.598,62.469303,2.072146,113.236341,453.795153
32.599,60.519913,2.092052,111.959196,456.424614
32.6,58.592599,2.114304,109.554251,459.040326
32.601,56.706939,2.139048,107.332653,461.635846
32.602,54.866516,2.166256,105.786174,464.213878
32.603,53.060267,2.19573,104.935659,466.775067
32.604,51.292114,2.227343,104.601926,469.321136
32.605,49.565497,2.260906,104.571569,471.85341
32.606,47.88341,2.296195,104.674637,474.374074
32.607,46.234253,2.332871,103.793145,476.89145
32.608,44.607287,2.370602,101.73124,479.411945
32.609,43.006774,2.409131,100.750234,481.933644
32.61,41.436512,2.447929,100.48012,484.448356
32.611,39.899862,2.486248,99.564518,486.948123
32.612,38.413945,2.523379,98.629505,489.423583
32.613,36.980061,2.558507,97.938766,491.862452
32.614,35.570863,2.590751,97.53524,494.261239
32.615,34.189579,2.619211,97.359155,496.613633
32.616,32.853224,2.643127,97.32447,498.914
32.617,31.563029,2.661775,96.345684,501.159247
32.618,30.319943,2.674566,94.229441,503.347858
32.619,29.110489,2.681051,92.21466,505.478965
32.62,27.922207,2.681142,90.785393,507.558603
32.621,26.771957,2.67492,88.971645,509.59835
32.622,25.660852,2.662524,86.47674,511.600622
32.623,24.575593,2.644309,85.38566,513.568296
32.624,23.532252,2.62077,86.180307,515.504385
32.625,22.531209,2.592334,87.538972,517.407558
32.626,21.558479,2.55958,87.752039,519.269725
32.627,20.615331,2.523169,86.422883,521.075767
32.628,19.702814,2.483902,84.815728,522.812354
32.629,18.835941,2.44258,83.52746,524.466236
32.63,18.014108,2.400136,83.73026,526.029162
32.631,17.22242,2.357468,84.493855,527.499925
32.632,16.461306,2.315438,83.259255,528.878553
32.633,15.731043,2.274962,81.532918,530.1813
32.634,15.031766,2.236884,81.081222,531.426848
32.635,14.363484,2.201994,80.265749,532.625842
32.636,13.740257,2.170957,78.50831,533.778868
32.637,13.160609,2.144431,76.83622,534.913577
32.638,12.608856,2.122826,75.650528,536.027324
32.639,12.098879,2.106337,73.973717,537.111558
32.64,11.643226,2.095138,71.534781,538.17411
32.641,11.224828,2.089038,71.462974,539.195189
32.642,10.827929,2.087829,74.411354,540.175467
32.643,10.466371,2.091241,76.799108,541.117031
32.644,10.152686,2.098859,76.287511,542.011209
32.645,9.883988,2.110345,73.705267,542.869555
32.646,9.657469,2.12522,71.976829,543.688563
32.647,9.470397,2.142933,72.079043,544.477783
32.648,9.320126,2.162858,72.909373,545.258392
32.649,9.204094,2.184285,73.816229,546.035136
32.65,9.134,2.206615,74.509988,546.816865
32.651,9.120372,2.229263,73.916759,547.614315
32.652,9.144292,2.251536,70.928667,548.414146
32.653,9.202475,2.272999,67.758222,549.231395
32.654,9.305959,2.293085,66.379784,550.041816
32.655,9.436332,2.311504,66.11302,550.857401
32.656,9.590814,2.327732,66.377136,551.650472
32.657,9.795113,2.341523,64.765478,552.424697
32.658,10.04422,2.35276,60.790698,553.177239
32.659,10.319215,2.361264,57.924726,553.888848
32.66,10.631027,2.367142,57.301601,554.582132
32.661,10.989519,2.370284,58.784288,555.242146
32.662,11.389366,2.370806,61.748027,555.880999
32.663,11.811371,2.368904,64.523466,556.509595
32.664,12.237886,2.364693,66.472304,557.118789
32.665,12.695255,2.358347,66.542252,557.718287
32.666,13.207469,2.350079,64.805889,558.318645
32.667,13.753757,2.34008,62.792386,558.908916
32.668,14.314989,2.328563,62.219593,559.478714
32.669,14.901942,2.315768,63.407908,560.024956
32.67,15.524383,2.301893,65.002579,560.547872
32.671,16.176943,2.287147,66.334719,561.054306
32.672,16.854593,2.271494,66.187217,561.526125
32.673,17.552642,2.255047,64.456886,561.961656
32.674,18.280886,2.237912,61.528212,562.372123
32.675,19.034007,2.220216,57.883248,562.765854
32.676,19.792873,2.202065,55.937917,563.147512
32.677,20.568298,2.183531,57.242746,563.510478
32.678,21.370116,2.164791,59.537176,563.863033
32.679,22.193051,2.145918,58.585542,564.215266
32.68,23.04637,2.127053,54.52704,564.562859
32.681,23.938434,2.108455,51.292917,564.911213
32.682,24.848408,2.090403,50.283562,565.262775
32.683,25.757161,2.073133,50.46494,565.617486
32.684,26.675532,2.056959,52.100745,565.970798
32.685,27.613404,2.042193,55.919222,566.322799
32.686,28.565576,2.0291,60.620234,566.680701
32.687,29.527232,2.017842,63.405296,567.046131
32.688,30.493933,2.008509,63.636153,567.423832
32.689,31.475767,2.001157,61.738512,567.812049
32.69,32.467737,1.995861,58.462417,568.214393
32.691,33.451064,1.992612,56.513083,568.639327
32.692,34.436935,1.991276,56.649239,569.094823
32.693,35.421411,1.991727,58.621379,569.585554
32.694,36.386718,1.993793,62.84295,570.104886
32.695,37.345009,1.997249,66.854021,570.654221
32.696,38.307431,2.001866,66.660438,571.229715
32.697,39.269994,2.007531,62.759742,571.829228
32.698,40.243221,2.0141,58.381233,572.446698
32.699,41.236697,2.021374,54.986897,573.073257
32.7,42.230776,2.029142,53.926522,573.70086
32.701,43.20748,2.037271,55.127549,574.336808
32.702,44.178766,2.045571,56.938026,574.98537
32.703,45.155594,2.05379,57.499749,575.64091
32.704,46.119633,2.0617,55.370763,576.306343
32.705,47.068326,2.069162,51.693663,576.988107
32.706,48.013564,2.075965,49.381488,577.686364
32.707,48.952068,2.081923,50.280288,578.400469
32.708,49.895036,2.086873,53.273897,579.115903
32.709,50.852694,2.090708,57.336338,579.82448
32.71,51.820175,2.093404,61.75569,580.537317
32.711,52.778818,2.094862,64.118113,581.237243
32.712,53.711581,2.095094,63.982171,581.908795
32.713,54.63131,2.094203,61.839751,582.548354
32.714,55.563979,2.092353,58.435295,583.159513
32.715,56.519134,2.089678,56.440291,583.742766
32.716,57.477082,2.086304,57.589064,584.302133
32.717,58.433967,2.082411,61.749288,584.84264
32.718,59.400434,2.078175,67.041957,585.373161
32.719,60.372015,2.073732,70.362198,585.892488
32.72,61.344606,2.069262,68.936859,586.404178
32.721,62.314443,2.064999,63.913466,586.923532
32.722,63.292268,2.061127,59.772036,587.446797
32.723,64.287877,2.057844,58.123957,587.971225
32.724,65.295995,2.05542,58.961652,588.497492
32.725,66.297579,2.053856,61.611281,589.017383
32.726,67.289399,2.053295,62.270294,589.535996
32.727,68.29688,2.053746,59.906104,590.04645
32.728,69.314881,2.05526,56.93184,590.540343
32.729,70.324492,2.05791,54.508255,591.016909
32.73,71.322611,2.061758,53.977755,591.481209
32.731,72.320614,2.066838,56.395521,591.940293
32.732,73.328909,2.073167,61.401631,592.404593
32.733,74.328642,2.080539,66.125459,592.867546
32.734,75.316761,2.088843,68.446343,593.331842
32.735,76.304692,2.098072,69.149064,593.817135
32.736,77.288717,2.108106,68.994196,594.311909
32.737,78.26545,2.118795,68.527101,594.81588
32.738,79.23182,2.129966,68.05715,595.324465
32.739,80.185057,2.141457,68.724651,595.822926
32.74,81.122674,2.153073,70.693419,596.306617
32.741,82.056628,2.164574,71.656306,596.768208
32.742,82.99787,2.175661,70.932329,597.201585
32.743,83.928055,2.186079,69.707355,597.605564
32.744,84.830437,2.195558,67.594264,597.969338
32.745,85.718141,2.203829,65.684713,598.295405
32.746,86.60323,2.210669,66.398079,598.584464
32.747,87.482581,2.215928,68.001708,598.837668
32.748,88.353362,2.219442,68.528318,599.048308
32.749,89.213008,2.221216,68.468241,599.211189
32.75,90.059219,2.22127,67.17036,599.324968
32.751,90.88994,2.219652,65.711708,599.38556
32.752,91.717518,2.216494,66.603922,599.392225
32.753,92.553264,2.211975,69.237668,599.342407
32.754,93.379155,2.2062,71.879682,599.236714
32.755,94.192909,2.199367,73.812237,599.076709
32.756,95.006652,2.191541,74.930482,598.851238
32.757,95.80314,2.182889,74.399024,598.562367
32.758,96.56666,2.17367,72.318135,598.222663
32.759,97.3113,2.164092,71.170935,597.835975
32.76,98.050023,2.154408,72.742361,597.402888
32.761,98.766369,2.144858,76.023865,596.921474
32.762,99.459534,2.135669,79.125873,596.386524
32.763,100.14304,2.127064,81.316797,595.792271
32.764,100.815126,2.119312,81.528638,595.143492
32.765,101.488393,2.112575,79.854522,594.431788
32.766,102.160197,2.106925,77.853592,593.652924
32.767,102.813953,2.10238,75.245816,592.809932
32.768,103.448725,2.098831,72.079338,591.904399
32.769,104.063729,2.096064,70.548437,590.930343
32.77,104.658321,2.093816,72.129434,589.890582
32.771,105.231991,2.091924,75.580269,588.803714
32.772,105.798519,2.090103,77.86004,587.674476
32.773,106.370543,2.088132,79.041263,586.506193
32.774,106.945433,2.085869,80.462114,585.31028
32.775,107.520774,2.083145,80.586679,584.091999
32.776,108.094353,2.079705,80.142525,582.852354
32.777,108.678324,2.075397,81.607103,581.595329
32.778,109.283765,2.070124,84.476264,580.32518
32.779,109.906564,2.063853,86.139249,579.037121
32.78,110.542892,2.056726,84.831957,577.735056
32.781,111.189193,2.049001,82.651265,576.42975
32.782,111.856348,2.041058,81.710257,575.122314
32.783,112.554234,2.033312,81.534897,573.798081
32.784,113.277599,2.026335,82.734742,572.46239
32.785,114.021545,2.020627,84.178531,571.130449
32.786,114.781511,2.016557,84.321626,569.802312
32.787,115.553262,2.014502,83.889183,568.474571
32.788,116.33288,2.014754,83.335839,567.146332
32.789,117.11675,2.017668,83.89372,565.820506
32.79,117.91572,2.023556,85.771617,564.51002
32.791,118.739656,2.032419,87.687723,563.199084
32.792,119.583322,2.044296,89.102596,561.891359
32.793,120.441853,2.059062,89.928796,560.581079
32.794,121.310741,2.076362,90.289065,559.24567
32.795,122.199992,2.095877,90.359789,557.884004
32.796,123.118685,2.117181,90.291905,556.487759
32.797,124.060845,2.139873,90.185121,555.058117
32.798,125.020917,2.163457,91.102919,553.584379
32.799,125.99375,2.18739,93.207855,552.040201
32.8,126.974582,2.211199,94.223058,550.429039
32.801,127.959028,2.234335,93.502666,548.755914
32.802,128.943059,2.256048,92.260193,546.995133
32.803,129.922994,2.275644,91.137451,545.155659
32.804,130.895476,2.292288,91.378902,543.251697
32.805,131.871637,2.304981,93.130175,541.26704
32.806,132.861643,2.313055,95.032174,539.204528
32.807,133.860578,2.315738,96.483194,537.05763
32.808,134.863907,2.312685,97.356533,534.840482
32.809,135.867465,2.303802,98.767588,532.55557
32.81,136.867441,2.28894,101.03171,530.187094
32.811,137.84619,2.268112,102.025243,527.742629
32.812,138.787648,2.241356,101.214368,525.218845
32.813,139.705599,2.208463,100.889252,522.61552
32.814,140.612742,2.170052,100.852381,519.964443
32.815,141.50657,2.126227,99.932618,517.260712
32.816,142.384836,2.077548,99.908395,514.53543
32.817,143.245545,2.024704,101.272219,511.818193
32.818,144.086937,1.96832,102.841041,509.108478
32.819,144.907475,1.908912,104.071186,506.447919
32.82,145.705832,1.846857,104.829606,503.83286
32.821,146.480877,1.782898,105.188658,501.291767
32.822,147.231663,1.717442,105.285972,498.790386
32.823,147.957415,1.651123,105.248982,496.336253
32.824,148.65752,1.584494,105.166532,493.909003
32.825,149.331514,1.518436,105.087562,491.518252
32.826,149.993238,1.453489,106.043167,489.142157
32.827,150.641237,1.390359,108.179831,486.793493
32.828,151.260058,1.3295,109.215694,484.466933
32.829,151.849843,1.271291,109.517645,482.182763
32.83,152.410833,1.216238,110.446994,479.967232
32.831,152.943356,1.164794,110.372745,477.830759
32.832,153.44782,1.117551,109.904245,475.786035
32.833,153.938876,1.075066,110.411236,473.831622
32.834,154.415806,1.037903,111.184116,471.979717
32.835,154.863841,1.006293,112.870044,470.221738
32.836,155.283743,0.980359,114.477981,468.57231
32.837,155.676318,0.96009,114.608039,467.027442
32.838,156.042406,0.945378,115.104763,465.579564
32.839,156.368705,0.936098,115.618821,464.235536
32.84,156.657365,0.932067,114.989501,463.003547
32.841,156.924667,0.932957,115.069826,461.88242
32.842,157.157245,0.938568,116.433249,460.884906
32.843,157.357173,0.948574,116.946628,460.007468
32.844,157.540642,0.962513,115.958758,459.234063
32.845,157.694188,0.97992,115.629546,458.574962
32.846,157.805604,1.000108,116.672888,458.027438
32.847,157.878051,1.022353,118.001306,457.580042
32.848,157.91457,1.046006,119.088969,457.23235
32.849,157.918076,1.070473,119.783773,456.978304
32.85,157.877193,1.095166,120.128932,456.800119
32.851,157.781679,1.119544,120.236626,456.681995
32.852,157.650711,1.143183,120.217235,456.610347
32.853,157.487798,1.16566,120.150616,456.57284
32.854,157.2821,1.186592,120.082476,456.558056
32.855,157.052205,1.205531,120.032094,456.549009
32.856,156.801037,1.222117,120.002637,456.531193
32.857,156.503013,1.236162,119.989765,456.500989
32.858,156.163244,1.247601,120.999042,456.456161
32.859,155.800734,1.256482,123.169769,456.398766
32.86,155.404615,1.262859,124.222407,456.327739
32.861,154.965071,1.266871,123.517643,456.248762
32.862,154.501627,1.26865,122.277581,456.162952
32.863,154.032235,1.268373,121.151142,456.071678
32.864,153.545004,1.266276,120.375544,455.979164
32.865,153.029123,1.262567,120.965875,455.886349
32.866,152.488976,1.257613,122.97261,455.795735
32.867,151.914497,1.251784,124.010749,455.713649
32.868,151.296607,1.245456,123.35711,455.64262
32.869,150.6555,1.239011,123.193297,455.585115
32.87,149.995575,1.232826,124.287714,455.547911
32.871,149.292583,1.227238,124.594404,455.535597
32.872,148.538672,1.222529,124.493169,455.55407
32.873,147.755191,1.21902,125.262685,455.609502
32.874,146.947616,1.217077,125.172188,455.710495
32.875,146.092704,1.217102,123.739265,455.863163
32.876,145.197712,1.219486,122.13882,456.071014
32.877,144.2836,1.224617,121.912884,456.341981
32.878,143.341277,1.23275,123.327139,456.680602
32.879,142.362532,1.243992,124.025042,457.083397
32.88,141.35416,1.258294,123.227097,457.548495
32.881,140.308321,1.275463,123.038794,458.077154
32.882,139.217981,1.295173,124.16479,458.667631
32.883,138.091045,1.317066,124.517684,459.323183
32.884,136.934883,1.340716,123.444392,460.04833
32.885,135.742177,1.365586,122.071966,460.846008
32.886,134.506372,1.391124,120.946366,461.720057
32.887,133.235801,1.416788,120.226367,462.675075
32.888,131.924053,1.442102,119.868072,463.713804
32.889,130.565413,1.466598,120.767593,464.832355
32.89,129.169003,1.48991,122.955462,466.024866
32.891,127.743311,1.511722,124.073001,467.279736
32.892,126.296215,1.531813,123.435341,468.590259
32.893,124.835001,1.549914,122.245187,469.945126
32.894,123.352222,1.56579,120.136261,471.333861
32.895,121.826974,1.579225,117.205269,472.750261
32.896,120.268631,1.590162,115.737599,474.185678
32.897,118.700066,1.598734,116.281828,475.640742
32.898,117.113905,1.60527,117.509728,477.117766
32.899,115.503467,1.610292,118.688535,478.614085
32.9,113.876902,1.614446,119.529009,480.129993
32.901,112.241728,1.618499,118.991213,481.66423
32.902,110.590685,1.623179,117.017743,483.219638
32.903,108.91719,1.629145,114.984109,484.793936
32.904,107.229478,1.637009,113.474357,486.3865
32.905,105.520962,1.647239,113.600056,487.99638
32.906,103.785699,1.660092,115.378784,489.618536
32.907,102.032519,1.675718,116.348119,491.255161
32.908,100.269571,1.694229,114.698129,492.903684
32.909,98.504346,1.715609,112.41208,494.561698
32.91,96.74371,1.739706,111.492118,496.225471
32.911,94.979753,1.76633,110.372475,497.894928
32.912,93.191084,1.795164,109.472506,499.567513
32.913,91.386563,1.825823,109.91788,501.241411
32.914,89.588526,1.857928,109.786612,502.918099
32.915,87.789047,1.891058,108.440895,504.594285
32.916,85.966706,1.924715,107.968785,506.269904
32.917,84.116164,1.958399,108.996514,507.94607
32.918,82.260982,1.991606,109.354248,509.623823
32.919,80.408564,2.023828,108.327053,511.307155
32.92,78.551505,2.054612,107.005316,512.996013
32.921,76.697217,2.083564,105.918624,514.69184
32.922,74.8383,2.110284,104.210343,516.392661
32.923,72.968003,2.134482,101.69457,518.09958
32.924,71.09436,2.155939,100.5361,519.817694
32.925,69.224736,2.174536,100.250507,521.548666
32.926,67.351684,2.190261,99.390469,523.291656
